MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,209.6860000,-0.2548721,0.3093168,-0.0819193
MsgID.LOCAL_VELOCITY,209.6860000,0.0000021,-0.0000162,0.0000063
MsgID.GLOBAL_POSITION,0.0000000,-122.3957412,37.7932803,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,209.9360000,-0.1472139,0.2793490,-0.0824950
MsgID.LOCAL_VELOCITY,209.9360000,0.0000036,-0.0000062,-0.0000769
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957393,37.7932789,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,210.1860000,-0.2997890,0.4620225,-0.0824999
MsgID.LOCAL_VELOCITY,210.1860000,-0.0000216,-0.0000221,0.0001352
MsgID.GLOBAL_POSITION,0.0000000,-122.3957382,37.7932788,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,210.4360000,-0.2982950,0.5386807,-0.0825000
MsgID.LOCAL_VELOCITY,210.4360000,-0.0000070,-0.0000136,0.0000558
MsgID.GLOBAL_POSITION,0.0000000,-122.3957385,37.7932795,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,210.6860000,-0.2238345,0.5076366,-0.0825000
MsgID.LOCAL_VELOCITY,210.6860000,0.0000082,-0.0000099,-0.0000170
MsgID.GLOBAL_POSITION,0.0000000,-122.3957409,37.7932792,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,210.9370000,-0.2544259,0.2849162,-0.0825013
MsgID.LOCAL_VELOCITY,210.9370000,0.0000306,-0.0000075,0.0000810
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957408,37.7932803,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,211.1870000,-0.1298292,0.3295162,-0.0828444
MsgID.LOCAL_VELOCITY,211.1870000,0.0000100,-0.0000075,-0.0000400
MsgID.GLOBAL_POSITION,0.0000000,-122.3957404,37.7932805,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,211.4370000,-0.1151997,0.3254494,-0.0853195
MsgID.LOCAL_VELOCITY,211.4370000,0.0000219,-0.0000071,0.0000352
MsgID.GLOBAL_POSITION,0.0000000,-122.3957421,37.7932799,0.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,211.6870000,-0.1917621,0.1964096,-0.0910370
MsgID.LOCAL_VELOCITY,211.6870000,-0.0000040,0.0000067,-0.0000152
MsgID.GLOBAL_POSITION,0.0000000,-122.3957406,37.7932780,0.0990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,211.9370000,-0.4000871,0.3325689,-0.1001468
MsgID.LOCAL_VELOCITY,211.9370000,-0.0000045,0.0000042,-0.0000871
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957398,37.7932785,0.1080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,212.1870000,-0.3196960,0.4027698,-0.1099173
MsgID.LOCAL_VELOCITY,212.1870000,-0.0000030,0.0000028,-0.0000762
MsgID.GLOBAL_POSITION,0.0000000,-122.3957401,37.7932790,0.1170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,212.4370000,-0.2734339,0.3575593,-0.1177332
MsgID.LOCAL_VELOCITY,212.4370000,0.0000134,-0.0000012,-0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3957417,37.7932791,0.1190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,212.6870000,-0.2645022,0.2249805,-0.1195537
MsgID.LOCAL_VELOCITY,212.6870000,0.0000041,-0.0000106,-0.0000757
MsgID.GLOBAL_POSITION,0.0000000,-122.3957405,37.7932795,0.1130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,212.9370000,-0.2163645,0.3496638,-0.1128199
MsgID.LOCAL_VELOCITY,212.9370000,-0.0000114,-0.0000042,-0.0000234
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957400,37.7932800,0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,213.1870000,-0.1551948,0.3776138,-0.0966509
MsgID.LOCAL_VELOCITY,213.1870000,0.0000164,-0.0000155,-0.0000194
MsgID.GLOBAL_POSITION,0.0000000,-122.3957401,37.7932806,0.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,213.4370000,-0.1091591,0.3643787,-0.0708260
MsgID.LOCAL_VELOCITY,213.4370000,0.0000122,-0.0000083,-0.0000254
MsgID.GLOBAL_POSITION,0.0000000,-122.3957403,37.7932792,0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,213.6880000,-0.2772303,0.3652582,-0.0387335
MsgID.LOCAL_VELOCITY,213.6880000,-0.0000020,-0.0000109,0.0000032
MsgID.GLOBAL_POSITION,0.0000000,-122.3957386,37.7932779,0.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,213.9380000,-0.4066646,0.5089819,-0.0044368
MsgID.LOCAL_VELOCITY,213.9380000,-0.0000108,0.0000116,-0.0000455
